id;winner_ace;winner_df;winner_serve_points;winner_1st_in;winner_1st_won;winner_2nd_won;loser_df;loser_serve_points;loser_1st_in;loser_1st_won;loser_2nd_won;match_id;loser_ace
76898;1;2;48;22;14;16;3;38;22;6;6;162429;0
76899;5;0;36;23;18;8;6;36;18;8;2;162430;0
76900;0;2;49;27;23;15;1;48;33;20;9;162431;2
76901;5;1;41;22;18;10;1;61;43;22;4;162432;1
76902;4;3;74;35;25;23;3;44;28;24;6;162433;2
76903;5;2;72;36;28;20;12;115;57;35;28;162434;8
76904;7;1;46;33;26;11;2;55;38;18;11;162435;0
76905;8;3;105;56;41;22;3;83;43;28;23;162436;3
76906;3;6;84;50;35;19;2;85;48;33;19;162437;2
76907;5;2;43;32;26;8;2;58;32;21;8;162438;0
76908;3;2;55;30;22;15;1;59;35;19;11;162439;3
76909;13;2;71;42;32;15;1;72;48;35;9;162440;6
76910;3;2;66;45;35;9;6;70;39;32;9;162441;6
76911;4;3;58;41;31;12;1;62;38;25;11;162442;3
76912;14;6;66;37;33;14;1;63;42;27;11;162443;5
76913;1;5;61;35;30;10;3;74;42;23;17;162444;5
76914;2;3;69;35;24;21;0;71;38;20;17;162445;1
75546;2;4;85;50;36;18;4;97;56;37;17;162446;1
75547;2;1;48;30;22;12;0;62;36;20;13;162447;1
75548;8;1;63;45;31;13;2;60;41;22;10;162448;1
75549;3;2;66;31;26;18;2;61;43;25;9;162449;1
75550;2;1;69;39;31;16;0;62;36;19;20;162451;2
75551;6;2;107;67;46;22;5;106;74;56;14;162452;6
75552;9;0;49;32;26;14;2;47;28;25;8;162453;6
75553;3;4;111;67;42;23;3;95;42;31;27;162454;10
75554;5;2;41;23;16;14;0;42;29;12;8;162455;1
75555;16;3;84;57;47;13;4;91;64;41;9;162456;4
75556;1;2;60;37;33;15;1;66;45;30;12;162457;3
75557;1;2;64;47;34;5;0;78;56;34;9;162458;3
75558;2;4;82;52;37;14;2;72;43;24;17;162459;3
75559;5;1;98;66;50;20;5;95;58;37;23;162460;6
75560;1;1;50;31;23;10;1;54;34;17;9;162461;0
75561;5;2;39;24;18;9;0;51;31;12;7;162462;1
75562;2;5;72;38;27;15;6;82;43;24;15;162463;0
75563;6;3;81;53;37;12;0;87;48;28;19;162464;1
75564;2;0;71;50;34;12;1;65;32;21;21;162465;1
75565;1;1;119;60;42;40;3;115;69;57;22;162466;8
75566;6;0;76;50;39;19;3;93;57;37;18;162467;4
75567;11;1;97;65;45;21;1;103;73;50;20;162468;2
76959;3;0;50;38;31;7;2;50;30;18;9;162469;0
76960;10;6;126;64;46;30;2;143;103;64;14;162470;3
76961;7;2;89;52;36;24;1;106;82;49;11;162471;5
76962;4;5;74;32;27;23;5;59;33;25;9;162472;6
76963;4;0;46;29;23;12;5;48;19;10;13;162473;1
76964;12;2;49;30;24;11;4;54;26;17;11;162474;6
76965;6;3;73;46;35;11;3;80;44;29;21;162475;7
76966;6;3;74;42;33;19;5;79;45;30;20;162476;4
76967;18;9;111;62;49;27;3;100;64;52;23;162477;22
76968;16;4;110;62;47;29;2;94;56;44;22;162478;19
76969;5;1;73;42;27;18;9;75;28;25;22;162479;8
76970;16;1;62;40;30;14;1;57;30;21;13;162480;5
76971;7;0;50;31;28;13;1;45;26;22;9;162481;9
76972;11;1;59;33;28;17;2;88;56;37;18;162482;3
76973;14;1;86;58;49;14;6;109;68;41;24;162483;7
76974;3;0;98;61;40;25;3;102;53;39;24;162484;3
76975;1;3;64;27;20;18;3;79;37;27;12;162485;9
76976;8;1;45;38;32;4;0;65;49;30;8;162486;2
76977;5;3;95;54;41;20;1;92;60;44;17;162487;4
76978;3;4;93;64;49;13;9;93;48;38;19;162488;4
76979;12;0;52;39;32;7;5;52;23;13;15;162489;4
76980;2;1;53;31;23;16;1;56;27;18;12;162490;4
76981;8;5;74;49;39;12;2;59;30;21;15;162491;8
76982;10;6;69;33;26;17;1;66;34;20;16;162492;3
76983;3;0;86;62;49;7;7;109;68;46;14;162493;7
76984;10;1;39;23;17;11;1;36;22;16;8;162494;2
76985;1;1;51;37;30;12;3;61;40;27;11;162495;15
76986;7;2;89;52;36;20;3;76;36;23;24;162496;7
76987;16;0;100;62;47;25;2;109;67;48;22;162497;20
76988;8;5;82;46;33;24;4;95;59;46;15;162498;15
76989;6;2;76;46;42;17;1;79;46;36;22;162499;13
76990;6;1;68;44;34;14;6;59;29;23;14;162500;8
76991;16;4;114;68;56;23;5;112;75;59;15;162501;24
76992;5;1;51;26;22;13;3;47;22;15;9;162502;2
76993;9;5;69;43;40;11;5;78;39;32;16;162503;8
76994;6;3;48;25;20;12;2;65;36;19;13;162504;2
76995;2;2;54;37;28;9;3;46;22;12;8;162505;3
76996;1;3;63;41;28;13;2;51;30;22;7;162506;2
76997;12;4;73;47;40;16;1;76;53;45;11;162507;20
76998;5;0;54;38;29;8;0;62;40;23;9;162508;4
76999;16;2;85;55;45;15;5;91;46;35;25;162509;4
77000;17;0;51;31;25;11;4;55;32;22;10;162510;1
77001;2;1;48;24;20;14;0;53;35;18;9;162511;0
77002;5;4;56;36;33;10;2;58;28;20;19;162512;4
77003;7;3;82;48;36;22;1;64;43;36;8;162513;7
77004;8;1;44;30;25;7;5;49;33;21;2;162514;1
77005;23;5;76;43;40;17;2;95;59;41;19;162515;12
77006;17;6;71;38;31;18;2;59;38;24;8;162517;2
77007;10;4;95;55;42;23;3;96;63;44;17;162518;4
77008;5;3;59;29;22;17;3;58;34;21;8;162519;7
77009;4;1;65;44;36;14;1;63;46;35;5;162520;6
77010;6;0;19;11;10;6;1;25;15;10;3;162521;3
77011;17;4;48;31;29;11;5;62;35;27;12;162522;5
77012;10;4;63;40;34;10;3;52;29;24;9;162523;1
77013;7;5;86;38;28;28;5;97;65;40;20;162524;7
77014;2;1;56;35;26;14;5;48;29;24;5;162525;8
77015;7;1;58;34;28;15;3;64;43;31;11;162526;1
77016;2;9;85;49;40;16;7;87;43;29;24;162527;3
77017;2;1;40;26;21;11;5;55;31;21;7;162528;7
77018;9;3;62;34;29;19;8;74;43;33;12;162529;3
77019;5;2;50;31;23;10;3;40;18;9;5;162530;1
77020;8;2;64;44;36;9;4;85;42;28;22;162531;4
77021;8;4;54;33;27;12;2;49;31;22;7;162532;5
77022;9;3;77;41;33;18;6;101;64;48;11;162533;13
77023;8;1;68;39;29;16;3;51;34;19;8;162534;0
77024;7;2;80;48;34;19;4;99;55;42;18;162535;11
77025;5;3;87;44;29;26;6;88;53;44;15;162536;13
77026;6;5;55;24;19;17;2;50;23;11;15;162537;2
77027;3;1;64;28;20;20;3;56;40;22;7;162538;2
77028;8;3;92;57;42;12;0;86;49;29;17;162539;6
77029;8;1;77;43;30;19;1;83;51;33;15;162540;6
77030;16;7;78;33;27;26;10;83;40;26;19;162541;5
77031;4;2;63;39;29;16;1;59;26;20;15;162542;8
77032;2;2;86;43;33;28;2;95;51;36;22;162543;15
77033;4;4;90;37;28;28;3;108;66;46;17;162544;2
77034;8;1;43;22;19;13;3;52;28;16;10;162545;3
75601;0;2;72;32;21;26;2;60;26;20;12;162546;0
75602;2;2;53;28;21;18;4;47;29;19;7;162547;6
75603;8;9;82;38;26;24;1;78;45;27;14;162548;7
75604;11;2;55;31;25;14;3;58;37;22;11;162549;2
75605;24;5;113;66;57;20;10;93;43;35;25;162550;7
75606;7;3;64;44;38;12;6;84;50;37;18;162551;16
75607;4;1;56;32;28;15;5;71;31;19;22;162553;6
75608;4;5;60;34;30;13;4;62;20;13;20;162554;2
75609;3;2;103;53;37;29;3;92;53;33;23;162555;10
75610;4;6;86;49;34;18;2;90;51;31;17;162556;5
75611;8;12;104;60;50;17;6;113;63;45;20;162557;4
75612;6;1;99;64;39;24;2;113;65;43;24;162558;3
75613;3;5;84;57;37;14;2;91;49;30;16;162559;6
75614;9;2;46;28;25;9;2;65;35;21;11;162560;1
75615;10;4;79;45;37;20;3;70;51;37;12;162561;10
75616;8;1;63;36;29;15;5;63;29;23;14;162562;8
75617;5;4;26;13;10;5;0;25;15;7;6;162563;1
75618;2;4;65;38;31;15;2;73;43;26;16;162564;4
75619;9;2;77;48;39;14;2;78;50;33;11;162565;3
75620;3;1;58;38;26;12;6;44;22;12;5;162566;0
75621;5;0;43;30;26;10;0;55;35;19;12;162567;7
75622;5;6;77;40;34;17;11;109;60;44;19;162568;7
75623;9;2;72;44;34;15;4;59;33;23;13;162569;3
75624;8;2;62;36;25;14;2;62;35;21;11;162570;5
75625;6;5;93;53;38;24;6;93;49;36;19;162571;3
75626;5;3;78;43;30;19;1;76;49;33;11;162572;7
75627;12;2;98;60;46;27;5;112;68;54;19;162573;7
75628;12;5;114;71;49;27;13;117;63;40;22;162574;5
75629;6;9;151;88;52;31;2;186;106;65;32;162575;13
75630;5;3;94;64;46;17;2;83;56;38;14;162576;5
75631;6;3;70;39;26;18;13;90;39;19;17;162577;3
75632;35;6;144;88;70;30;5;153;105;77;28;162578;4
75633;8;4;182;92;69;44;8;187;97;69;46;162579;15
75634;8;4;111;55;35;33;7;124;66;44;28;162580;15
75635;10;2;68;38;31;19;3;66;34;23;11;162581;3
75636;16;3;74;44;42;16;7;91;48;32;22;162582;5
75637;11;7;158;79;65;39;10;154;89;64;33;162583;16
75638;7;4;78;45;37;19;5;62;29;20;16;162584;3
75639;17;5;89;53;44;19;5;96;61;39;15;162585;2
75640;19;17;158;84;65;29;7;169;95;72;28;162586;17
75641;2;5;120;75;57;25;12;138;75;51;28;162587;9
75642;6;12;147;75;57;30;6;143;79;55;32;162588;7
75643;12;5;82;41;36;22;10;86;38;26;18;162589;3
75644;2;3;76;44;36;16;7;81;51;31;10;162590;3
75645;8;6;120;67;43;28;8;111;44;29;31;162591;6
75646;12;13;139;73;54;33;10;130;61;48;31;162592;8
75647;7;6;133;75;52;29;15;142;76;54;27;162593;10
75648;18;12;103;44;35;29;4;120;62;40;26;162594;7
75649;7;6;123;64;50;29;9;118;65;46;21;162595;14
75650;7;6;144;86;64;37;12;164;88;68;33;162596;9
75651;3;7;161;109;77;20;7;151;84;57;26;162597;3
75652;6;1;87;60;50;16;7;94;43;36;23;162598;5
75653;12;7;154;87;66;28;4;126;66;45;29;162599;4
75654;7;4;103;49;38;28;8;96;38;24;30;162600;5
75655;4;9;144;85;54;28;10;119;64;43;23;162601;3
75656;15;9;147;73;52;41;5;140;103;65;17;162602;2
75657;3;7;61;34;26;17;9;66;33;23;11;162603;4
75658;10;8;96;51;41;20;9;114;64;35;26;162604;4
75659;15;4;86;48;42;23;6;91;52;38;17;162605;2
75660;10;3;146;99;62;28;1;141;83;55;31;162606;8
75661;6;7;144;94;64;25;9;130;56;42;34;162607;8
75662;6;5;92;48;31;22;4;105;64;29;14;162608;3
75663;17;11;150;70;58;40;15;133;62;45;33;162609;18
75664;15;6;162;95;64;36;5;157;87;60;40;162610;8
75665;11;3;106;57;41;29;4;98;55;37;21;162611;7
75666;16;12;190;95;63;48;19;208;96;64;55;162612;7
75667;3;1;32;14;12;8;4;36;17;10;10;162613;1
75668;14;4;82;50;43;17;3;100;59;35;24;162614;12
75669;12;6;96;55;48;24;2;103;69;49;16;162615;5
75670;7;12;134;63;50;35;12;163;79;54;38;162616;11
75671;5;5;130;79;53;29;8;161;90;58;30;162617;12
75672;4;7;104;64;50;23;9;126;70;49;27;162618;7
75673;3;3;111;65;47;26;8;110;61;35;27;162619;10
75674;4;9;105;72;53;12;11;121;63;44;22;162620;11
77066;7;4;100;49;38;33;3;102;61;44;21;162621;9
77067;7;3;89;49;36;27;10;110;64;40;16;162622;7
77068;12;4;112;52;40;36;6;114;75;47;19;162623;0
77069;5;6;69;35;27;18;0;58;29;12;9;162624;2
77070;3;0;66;37;27;17;7;65;30;21;13;162625;7
77071;61;10;171;116;105;28;16;191;102;85;53;162626;15
77072;8;9;127;72;47;30;18;127;61;42;30;162627;8
77073;21;8;193;112;78;36;10;162;92;66;31;162628;4
77074;12;5;115;53;40;35;17;129;70;46;28;162629;1
77075;5;2;27;12;9;7;4;23;15;10;4;162630;0
77076;2;6;65;34;28;19;6;60;35;15;9;162631;3
77077;16;6;93;55;45;18;4;91;61;35;15;162632;5
77078;4;6;101;63;48;19;9;100;51;36;21;162633;8
77079;4;3;78;44;30;24;4;78;44;25;14;162634;4
77080;2;4;71;32;28;24;7;66;41;25;7;162635;2
77081;4;2;117;60;45;31;3;114;80;53;14;162636;4
77082;11;1;70;41;34;19;8;83;49;33;11;162637;3
77083;8;8;111;58;38;27;2;83;56;25;17;162639;3
77084;38;6;125;71;66;30;4;121;74;57;27;162640;4
77085;9;6;99;50;43;27;3;113;63;43;25;162641;6
77086;17;3;113;59;50;27;4;149;75;51;39;162642;11
77087;16;7;100;56;43;24;9;116;58;44;25;162643;13
77088;10;3;64;44;30;16;5;81;52;28;11;162644;4
77089;5;5;67;28;24;27;5;78;43;24;15;162645;4
75682;2;2;81;45;30;21;4;79;36;21;13;162646;3
75683;14;5;123;74;53;22;5;131;74;48;24;162647;6
75684;12;9;124;70;55;30;6;144;76;53;31;162648;5
75685;2;6;109;69;51;20;4;119;69;42;20;162649;7
75686;12;2;88;62;45;20;2;107;61;38;28;162650;8
75687;13;7;111;58;49;29;6;127;78;53;27;162651;14
75688;2;4;95;48;38;28;4;103;52;33;27;162652;7
75689;7;12;169;94;70;38;15;153;86;58;33;162653;18
75690;9;2;80;54;39;16;8;90;45;24;24;162654;2
75691;7;2;135;74;55;30;6;128;63;48;31;162655;5
75692;15;3;88;59;50;14;2;84;48;33;16;162656;4
75693;7;11;146;87;62;27;13;157;84;51;32;162657;5
75694;27;1;78;48;45;19;10;112;67;52;16;162658;6
75695;4;9;83;40;32;24;2;82;52;25;17;162659;1
75696;1;6;132;78;57;29;9;140;88;58;24;162660;6
75697;5;5;124;64;52;33;7;107;70;42;21;162661;5
75698;6;7;126;70;57;23;5;111;69;57;14;162662;20
75699;17;0;85;42;35;26;7;85;45;31;21;162663;5
75700;24;8;121;81;63;20;6;103;72;53;15;162664;0
75701;7;4;104;50;37;28;3;105;65;39;18;162665;7
75702;0;4;118;77;52;21;5;112;61;49;19;162666;11
75703;7;8;146;90;69;24;8;141;86;58;27;162667;11
75704;1;4;173;106;71;26;7;178;109;62;30;162668;1
75705;5;3;86;37;29;32;4;99;48;30;25;162669;4
75706;0;0;13;8;8;4;0;25;10;5;9;162670;2
75707;14;7;131;73;59;30;5;109;69;55;21;162671;27
75708;13;8;112;66;53;27;10;106;63;49;19;162672;13
75709;7;1;74;43;37;22;2;72;35;26;18;162673;6
75710;1;6;82;53;38;14;6;77;38;23;14;162674;4
75711;14;9;164;93;64;37;1;150;97;71;25;162675;4
75712;9;7;76;43;37;14;8;92;46;30;17;162676;1
75713;10;1;119;52;36;37;7;126;74;51;21;162677;8
75714;11;6;135;70;51;31;5;131;73;51;24;162678;7
75715;6;4;92;52;42;22;4;86;52;33;17;162679;1
75716;8;4;77;42;34;17;4;94;56;34;18;162680;18
75717;12;7;166;101;79;34;16;193;107;73;44;162681;5
75718;6;4;113;52;35;38;8;92;47;29;22;162682;2
75719;14;5;88;48;38;28;3;93;46;33;29;162683;10
75720;8;6;117;70;51;23;4;118;86;52;13;162684;1
75721;11;6;116;62;49;27;9;145;81;50;30;162685;3
75722;3;7;82;51;38;14;1;89;57;30;10;162686;3
75723;11;9;135;72;60;28;6;128;80;54;22;162687;5
75724;11;4;162;74;49;51;4;150;89;64;30;162688;1
75725;9;3;102;74;49;14;2;70;25;11;23;162689;0
75726;2;3;50;26;21;12;0;46;33;19;5;162690;1
75727;8;0;135;82;60;30;8;120;60;39;28;162691;5
75728;6;4;93;56;47;26;3;94;64;49;14;162692;21
75729;9;5;74;39;31;19;6;81;50;26;11;162693;2
75730;1;3;50;29;24;12;5;59;33;23;7;162694;3
75731;13;2;75;47;40;17;6;92;52;39;13;162695;5
75732;10;0;118;67;51;33;8;122;71;54;26;162696;3
75733;1;4;131;78;56;23;3;141;77;53;25;162697;8
75734;1;7;106;68;46;20;11;111;60;37;19;162698;11
75735;10;8;116;72;55;22;6;122;71;52;19;162699;3
75736;9;3;164;92;65;37;7;123;63;49;32;162700;6
75737;7;8;168;102;65;31;6;160;108;72;27;162701;6
75738;4;1;65;48;35;9;2;52;28;8;6;162702;0
75739;8;8;180;117;85;31;5;185;114;78;36;162703;3
75740;8;6;111;72;54;17;4;102;56;36;25;162704;1
75741;3;1;71;52;36;14;7;77;35;23;13;162705;3
75742;8;2;136;86;67;26;2;134;98;71;14;162706;9
75743;9;0;69;52;39;12;5;104;69;44;17;162707;4
75744;8;1;61;34;25;19;2;76;54;36;9;162708;1
75745;5;4;113;75;46;19;11;117;76;44;11;162709;0
75746;5;3;74;47;36;15;1;82;64;29;6;162710;0
75747;1;5;121;76;52;19;7;111;73;48;14;162711;1
75748;11;4;154;100;68;27;4;117;67;42;29;162712;8
75749;8;1;95;61;38;22;3;93;62;39;12;162713;7
75750;5;2;57;37;27;13;5;58;23;16;16;162714;6
75751;13;5;57;34;31;12;4;51;27;19;13;162715;6
75752;12;5;133;88;60;22;5;123;66;40;28;162716;3
75753;6;2;76;55;39;14;2;91;58;36;11;162717;4
75754;16;6;94;62;52;18;3;114;73;51;17;162718;7
75755;6;3;66;38;28;20;4;63;32;15;11;162719;4
75756;12;2;116;70;55;25;6;135;83;53;21;162720;8
75757;12;0;78;49;44;19;3;88;54;41;17;162721;6
75758;8;4;130;80;59;25;2;111;62;43;22;162722;6
75759;16;8;106;55;51;35;3;131;88;63;21;162723;10
75760;10;5;83;43;34;20;5;66;32;24;18;162724;2
75761;9;2;57;37;30;10;2;70;51;33;5;162725;2
75762;9;2;96;54;47;26;4;106;54;38;30;162726;9
75763;1;4;57;40;32;10;6;73;35;21;10;162727;4
75764;0;2;82;56;36;12;4;81;50;32;16;162728;1
75765;1;3;43;24;20;9;4;50;21;15;8;162729;3
75766;16;2;160;86;62;39;5;172;100;65;30;162730;2
75767;7;7;141;87;64;17;9;144;100;63;19;162731;6
75768;7;1;109;64;44;28;4;109;69;43;16;162732;8
75769;7;2;92;52;37;22;15;106;57;37;18;162733;2
75770;2;4;109;76;50;23;1;116;71;50;14;162734;13
75771;8;2;132;91;63;24;8;134;70;49;36;162735;9
75772;8;5;82;48;38;19;2;78;45;32;14;162736;9
75773;1;1;42;27;21;13;1;54;20;13;14;162737;1
75774;5;3;145;81;54;34;0;154;104;64;22;162738;9
75775;6;6;153;85;66;39;8;181;101;72;34;162739;11
75776;9;3;61;39;36;13;2;87;60;34;8;162740;2
75777;9;0;74;50;39;18;3;88;53;35;14;162741;4
75778;7;8;76;45;37;18;1;107;73;36;18;162742;3
75779;7;3;160;88;62;42;6;169;103;70;34;162743;3
75780;4;5;142;86;60;25;3;114;63;39;26;162744;8
75781;8;6;74;39;29;21;2;82;44;30;13;162745;3
75861;11;7;118;67;51;23;5;113;64;41;22;162746;6
75862;14;0;81;50;38;20;1;83;48;31;15;162747;2
75863;5;3;55;36;29;10;5;61;29;22;13;162748;6
75864;19;2;171;123;87;25;3;172;90;73;38;162749;35
75865;11;2;120;85;63;20;3;140;91;61;20;162750;7
75866;8;1;72;47;37;17;1;94;62;40;13;162751;3
75867;15;1;102;67;56;22;2;118;76;50;25;162752;3
75868;2;4;73;41;34;15;1;76;53;35;14;162753;5
75869;10;2;106;69;51;23;1;106;61;49;22;162754;11
75870;5;1;51;39;33;8;7;70;45;35;9;162755;9
75871;12;1;57;39;31;14;2;67;39;31;11;162756;3
75872;15;3;56;38;28;9;3;46;28;17;7;162757;4
75873;9;1;33;23;20;8;4;54;28;17;8;162758;2
75874;1;1;59;33;23;12;2;55;26;21;8;162759;7
75875;12;0;76;49;43;12;3;77;45;31;18;162760;10
75876;3;3;74;43;30;15;1;74;39;22;14;162761;1
75877;19;2;68;45;39;14;2;72;38;28;21;162762;3
75878;3;3;98;61;42;20;2;109;77;48;14;162763;8
75879;22;3;98;63;53;19;2;90;59;46;17;162764;27
75880;4;0;47;31;24;13;4;71;44;28;12;162765;7
75881;6;0;61;44;37;8;3;55;37;28;8;162766;5
75882;13;4;101;51;44;28;2;96;58;49;19;162767;17
75883;6;0;57;35;25;16;1;48;33;23;7;162768;14
75884;1;2;78;41;31;25;3;89;61;42;16;162769;7
75885;8;1;99;69;51;16;7;112;64;41;23;162770;7
75886;9;1;44;33;28;8;3;50;31;20;10;162771;3
75887;12;3;70;40;34;19;0;81;53;39;14;162772;13
75888;10;2;77;54;46;16;3;109;75;54;12;162773;6
77173;17;2;111;70;54;20;1;111;65;47;23;162774;7
77174;1;0;63;39;27;13;1;70;36;22;12;162775;2
77175;7;0;58;35;30;18;1;68;41;31;16;162776;16
77176;7;0;65;44;32;11;1;67;42;25;10;162777;5
77177;10;1;92;59;45;14;2;93;64;41;14;162778;5
77178;10;0;59;33;27;19;1;67;39;30;13;162779;6
77179;10;3;78;54;38;11;3;68;41;28;11;162780;4
77180;3;2;58;38;25;9;2;46;26;15;3;162781;2
77181;5;3;65;41;31;15;2;73;47;34;11;162782;4
77182;8;5;58;34;26;12;4;62;36;24;7;162783;5
77183;2;6;90;53;40;18;3;90;48;38;17;162784;5
77184;3;4;61;39;27;12;5;64;35;22;11;162785;4
77185;1;1;103;73;44;12;6;105;64;39;17;162786;2
77186;7;3;41;23;19;10;0;51;30;17;7;162787;2
77187;0;4;115;59;35;27;3;82;47;32;16;162788;10
77188;6;0;42;27;24;10;2;45;21;13;7;162789;2
77189;3;3;100;74;46;14;4;71;39;29;13;162790;1
77190;8;5;61;37;30;8;4;74;47;28;13;162791;1
77191;6;4;123;71;46;26;8;103;65;48;15;162792;13
77192;2;2;58;33;25;13;4;80;44;27;13;162793;5
77193;14;2;107;65;45;26;3;75;42;37;21;162794;6
77194;3;5;83;54;43;12;8;83;50;35;16;162795;3
77195;0;0;109;73;52;19;4;95;57;43;20;162796;5
77196;1;2;92;55;36;24;3;84;45;28;21;162797;0
77197;6;1;61;38;32;11;1;55;42;25;9;162798;0
77198;8;1;42;25;24;9;1;60;33;18;13;162799;4
77199;8;2;46;31;28;7;3;56;30;15;12;162800;0
77200;6;2;56;31;27;15;1;56;34;21;14;162801;3
77201;3;1;78;51;38;12;0;71;39;25;15;162802;2
77202;6;3;63;50;39;6;1;48;31;25;8;162803;6
77203;8;4;70;46;34;14;3;50;26;22;12;162804;3
77204;7;3;77;45;35;19;1;88;57;37;17;162805;1
77205;2;6;109;67;45;21;0;83;52;35;16;162806;2
77206;9;1;52;29;21;17;1;61;35;25;9;162807;1
77207;9;8;131;67;59;28;3;116;77;58;21;162808;7
77208;17;0;69;43;36;17;3;59;37;27;14;162809;6
77209;2;2;45;29;19;8;3;57;31;13;7;162810;0
77210;7;4;102;59;38;25;6;118;73;49;20;162811;10
77211;7;3;68;45;37;12;1;59;42;30;9;162812;3
77212;3;2;77;47;39;10;0;77;43;29;17;162813;2
77213;3;2;60;35;27;13;3;74;52;31;10;162814;6
77214;4;0;88;71;42;11;3;80;45;37;14;162815;6
77215;11;4;84;54;43;14;4;116;68;48;18;162816;10
77216;7;2;53;33;30;11;3;58;33;25;9;162817;8
77217;4;3;67;46;32;10;2;49;30;20;4;162818;3
77218;24;5;80;50;42;18;5;105;80;60;10;162819;21
77219;10;1;92;58;44;14;2;76;45;28;15;162820;8
77220;6;6;83;48;39;15;1;55;37;26;9;162821;4
77221;8;2;66;38;31;16;8;82;39;22;22;162822;5
77222;4;0;48;33;24;8;2;62;41;25;5;162823;0
77223;7;2;62;40;34;14;2;82;58;40;12;162824;4
77224;8;6;113;64;46;26;6;99;59;46;20;162825;10
77225;5;1;56;32;25;14;2;56;37;24;10;162826;5
77226;12;1;58;45;40;9;4;81;45;29;22;162827;7
77227;10;0;54;29;23;17;1;61;42;28;9;162828;9
77228;8;1;91;55;40;20;1;91;62;35;17;162829;2
77229;5;1;50;37;31;8;0;49;33;21;6;162830;4
77230;9;2;71;40;33;15;2;64;41;31;11;162831;9
77231;1;5;138;82;49;31;3;94;63;54;13;162832;7
77232;14;7;105;53;39;31;3;115;64;44;30;162833;6
77233;8;1;83;41;30;20;2;65;36;23;13;162834;2
77234;5;3;65;32;25;19;6;74;39;23;18;162835;4
77235;10;3;103;52;36;28;14;112;61;41;24;162836;6
77236;9;6;85;51;41;17;3;98;63;45;17;162837;10
77237;8;4;39;26;25;7;0;66;38;21;13;162838;2
77238;3;1;57;32;21;14;1;62;30;16;14;162839;2
77239;6;3;86;56;38;13;4;84;55;39;10;162840;4
77240;2;2;57;31;23;17;2;59;32;23;13;162841;6
77241;7;2;57;32;28;17;2;58;28;21;19;162842;6
77242;13;6;60;34;28;14;0;70;51;34;7;162843;5
77243;8;3;60;32;31;15;1;61;31;23;16;162844;5
77244;7;3;119;54;43;39;7;117;67;57;22;162845;24
75925;4;1;82;43;34;23;4;94;55;43;17;162846;6
75926;7;5;114;56;39;34;8;99;50;34;23;162847;10
75927;5;1;38;30;26;4;4;39;21;10;5;162848;3
75928;10;2;62;47;39;10;1;74;47;32;16;162849;0
75929;13;2;85;52;34;21;1;78;50;40;10;162850;5
75930;10;1;108;76;52;17;3;87;54;44;15;162851;20
75931;13;2;65;48;41;12;5;67;32;27;17;162852;6
75932;16;3;87;53;44;13;5;81;44;37;17;162853;8
75933;13;1;67;46;39;11;2;78;36;26;21;162854;4
75934;3;2;83;60;46;10;2;103;64;43;16;162855;10
75935;14;2;46;28;26;9;1;58;41;23;6;162856;3
75936;10;4;86;51;41;18;4;94;62;42;16;162857;11
75937;2;0;28;19;17;7;3;39;23;13;4;162858;3
75938;9;3;57;34;30;8;2;61;33;21;11;162859;4
75939;18;6;103;59;45;25;3;119;84;59;18;162860;17
75940;5;2;42;24;19;12;3;42;23;10;7;162861;0
75941;8;2;108;68;47;18;7;87;57;37;11;162862;4
75942;8;5;96;55;42;25;7;135;73;49;30;162863;9
75943;9;2;47;30;24;10;2;40;23;12;8;162864;3
75944;23;4;58;32;29;17;2;71;46;32;12;162865;2
75945;2;3;51;28;22;15;4;64;36;20;16;162866;1
75946;8;1;38;25;24;8;3;52;30;20;8;162867;2
75947;6;3;70;42;30;15;7;99;45;33;21;162868;16
75948;4;3;70;45;34;17;1;67;39;26;20;162869;2
75949;1;4;81;51;34;17;2;93;56;40;17;162870;9
75950;5;4;59;29;25;20;3;73;45;28;16;162871;3
75951;11;7;93;51;36;22;9;83;50;31;15;162872;6
75952;3;2;88;53;32;20;5;114;63;43;20;162873;5
75953;6;4;55;27;23;17;6;45;26;19;8;162874;2
75954;5;2;49;33;29;10;1;69;50;31;7;162875;6
75955;8;3;51;26;23;15;6;67;32;23;12;162876;1
75956;6;1;74;45;31;18;3;71;46;26;13;162877;2
75957;9;0;97;50;42;33;7;120;62;44;31;162878;12
75958;11;0;46;31;28;12;1;49;27;21;11;162879;0
75959;6;3;79;45;33;18;3;90;48;30;19;162880;1
75960;1;2;50;28;24;16;8;76;33;19;24;162881;3
75961;8;2;64;47;33;10;5;53;30;21;10;162882;4
75962;5;2;91;55;35;19;3;98;64;39;16;162883;4
75963;4;5;55;26;21;12;1;44;19;6;8;162884;0
75964;4;1;54;39;27;7;2;65;48;25;7;162885;0
75965;13;2;63;44;35;8;3;78;49;28;16;162886;1
75966;3;6;97;58;42;17;7;96;50;29;16;162887;4
75967;12;4;67;37;33;15;2;83;45;30;18;162888;7
75968;5;0;51;30;18;14;2;63;35;18;10;162890;0
75969;3;0;61;30;22;21;4;80;49;33;15;162891;2
75970;6;1;41;30;25;7;0;57;38;20;9;162892;0
75971;8;2;84;49;32;21;6;100;49;33;14;162893;3
75972;3;2;48;25;21;16;4;54;31;18;13;162894;3
75973;32;8;123;86;73;15;7;110;57;51;32;162895;13
75974;12;2;62;38;33;16;2;65;32;21;20;162896;8
